.id,data,data_dados,sex,ageGrpLower,ageGrpUpper,region,symptoms,other,cadeias,confirmados,internados,lab,n,obitos,recuperados,sintomas,suspeitos,transmissao,vigilancia
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,,,0,,,,0,0,,25,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,confirmados_novos,,0,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,internados_uci,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,n_confirmados,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,febre,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,Portugal,tosse,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,acores,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,arsalentejo,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,arsalgarve,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,arscentro,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,arslvt,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,arsnorte,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,estrangeiro,,,,,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,All,,,madeira,,,,0,,,,0,,,,,
1,26-02-2020,26-02-2020 00:00,F,,,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,0,9,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,10,19,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,20,29,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,30,39,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,40,49,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,50,59,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,60,69,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,70,79,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,80,plus,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,,,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,0,9,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,10,19,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,20,29,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,30,39,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,40,49,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,50,59,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,60,69,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,70,79,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,80,plus,Portugal,,,,,,,,,,,,,
1,26-02-2020,26-02-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,,,13,13,30,,0,0,,181,,354
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,cadeias_transmissao,5,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,confirmados_novos,,4,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,internados_uci,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,n_confirmados,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,5,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,cefaleia,,,,,,,,,0.23,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.15,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,dores musculares,,,,,,,,,0.46,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,febre,,,,,,,,,0.85,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.31,,,
10,06-03-2020,06-03-2020 17:00,All,,,Portugal,tosse,,,,,,,,,0.62,,,
10,06-03-2020,06-03-2020 17:00,All,,,acores,,,,0,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,arsalentejo,,,,0,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,arsalgarve,,,,0,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,arscentro,,,,1,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,arslvt,,,,4,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,arsnorte,,,,8,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,estrangeiro,,,,,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,All,,,madeira,,,,0,,,,0,,,,,
10,06-03-2020,06-03-2020 17:00,F,,,Portugal,,,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,0,9,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,10,19,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,20,29,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,30,39,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,40,49,Portugal,,,,1,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,50,59,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,60,69,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,70,79,Portugal,,,,1,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,80,plus,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,F,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,,,Portugal,,,,,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,0,9,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,10,19,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,20,29,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,30,39,Portugal,,,,2,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,40,49,Portugal,,,,5,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,50,59,Portugal,,,,2,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,60,69,Portugal,,,,2,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,70,79,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,80,plus,Portugal,,,,0,,,,,,,,,
10,06-03-2020,06-03-2020 17:00,M,desconhecidos,desconhecidos,Portugal,,,,,,,,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,,,33592,445,1741,,1455,20323,,333106,,28685
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,confirmados_novos,,331,,,,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,internados_uci,,,58,,,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,n_confirmados,,,,,297773,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,767,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.2,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.11,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.21,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.29,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.15,,,
100,04-06-2020,04-06-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.4,,,
100,04-06-2020,04-06-2020 00:00,All,,,acores,,,,138,,,,15,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,arsalentejo,,,,262,,,,1,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,arsalgarve,,,,376,,,,15,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,arscentro,,,,3770,,,,240,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,arslvt,,,,12137,,,,383,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,arsnorte,,,,16819,,,,801,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
100,04-06-2020,04-06-2020 00:00,All,,,madeira,,,,90,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,F,,,Portugal,,,,19232,,,,737,,,,,
100,04-06-2020,04-06-2020 00:00,F,0,9,Portugal,,,,355,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,F,10,19,Portugal,,,,626,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,F,20,29,Portugal,,,,2463,,,,1,,,,,
100,04-06-2020,04-06-2020 00:00,F,30,39,Portugal,,,,2820,,,,1,,,,,
100,04-06-2020,04-06-2020 00:00,F,40,49,Portugal,,,,3248,,,,7,,,,,
100,04-06-2020,04-06-2020 00:00,F,50,59,Portugal,,,,3273,,,,15,,,,,
100,04-06-2020,04-06-2020 00:00,F,60,69,Portugal,,,,1932,,,,43,,,,,
100,04-06-2020,04-06-2020 00:00,F,70,79,Portugal,,,,1398,,,,111,,,,,
100,04-06-2020,04-06-2020 00:00,F,80,plus,Portugal,,,,3117,,,,559,,,,,
100,04-06-2020,04-06-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
100,04-06-2020,04-06-2020 00:00,M,,,Portugal,,,,14360,,,,718,,,,,
100,04-06-2020,04-06-2020 00:00,M,0,9,Portugal,,,,383,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,M,10,19,Portugal,,,,525,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,M,20,29,Portugal,,,,2067,,,,1,,,,,
100,04-06-2020,04-06-2020 00:00,M,30,39,Portugal,,,,2310,,,,0,,,,,
100,04-06-2020,04-06-2020 00:00,M,40,49,Portugal,,,,2390,,,,10,,,,,
100,04-06-2020,04-06-2020 00:00,M,50,59,Portugal,,,,2236,,,,31,,,,,
100,04-06-2020,04-06-2020 00:00,M,60,69,Portugal,,,,1691,,,,86,,,,,
100,04-06-2020,04-06-2020 00:00,M,70,79,Portugal,,,,1256,,,,168,,,,,
100,04-06-2020,04-06-2020 00:00,M,80,plus,Portugal,,,,1502,,,,422,,,,,
100,04-06-2020,04-06-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,,,33969,421,1636,,1465,20526,,334923,,28088
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,confirmados_novos,,377,,,,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,internados_uci,,,58,,,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,n_confirmados,,,,,299318,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,767,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.2,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.11,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.21,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.29,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.15,,,
101,05-06-2020,05-06-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.4,,,
101,05-06-2020,05-06-2020 00:00,All,,,acores,,,,140,,,,15,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,arsalentejo,,,,263,,,,1,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,arsalgarve,,,,380,,,,15,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,arscentro,,,,3789,,,,244,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,arslvt,,,,12473,,,,387,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,arsnorte,,,,16834,,,,803,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
101,05-06-2020,05-06-2020 00:00,All,,,madeira,,,,90,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,F,,,Portugal,,,,19402,,,,744,,,,,
101,05-06-2020,05-06-2020 00:00,F,0,9,Portugal,,,,362,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,F,10,19,Portugal,,,,637,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,F,20,29,Portugal,,,,2497,,,,1,,,,,
101,05-06-2020,05-06-2020 00:00,F,30,39,Portugal,,,,2860,,,,1,,,,,
101,05-06-2020,05-06-2020 00:00,F,40,49,Portugal,,,,3271,,,,7,,,,,
101,05-06-2020,05-06-2020 00:00,F,50,59,Portugal,,,,3299,,,,15,,,,,
101,05-06-2020,05-06-2020 00:00,F,60,69,Portugal,,,,1953,,,,43,,,,,
101,05-06-2020,05-06-2020 00:00,F,70,79,Portugal,,,,1406,,,,112,,,,,
101,05-06-2020,05-06-2020 00:00,F,80,plus,Portugal,,,,3117,,,,565,,,,,
101,05-06-2020,05-06-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
101,05-06-2020,05-06-2020 00:00,M,,,Portugal,,,,14567,,,,721,,,,,
101,05-06-2020,05-06-2020 00:00,M,0,9,Portugal,,,,393,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,M,10,19,Portugal,,,,533,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,M,20,29,Portugal,,,,2113,,,,1,,,,,
101,05-06-2020,05-06-2020 00:00,M,30,39,Portugal,,,,2366,,,,0,,,,,
101,05-06-2020,05-06-2020 00:00,M,40,49,Portugal,,,,2422,,,,10,,,,,
101,05-06-2020,05-06-2020 00:00,M,50,59,Portugal,,,,2265,,,,31,,,,,
101,05-06-2020,05-06-2020 00:00,M,60,69,Portugal,,,,1705,,,,87,,,,,
101,05-06-2020,05-06-2020 00:00,M,70,79,Portugal,,,,1261,,,,168,,,,,
101,05-06-2020,05-06-2020 00:00,M,80,plus,Portugal,,,,1509,,,,424,,,,,
101,05-06-2020,05-06-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,,,34351,414,1813,,1474,20807,,337333,,29013
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,confirmados_novos,,382,,,,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,internados_uci,,,57,,,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,n_confirmados,,,,,301169,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,767,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.2,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.11,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.21,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.29,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.15,,,
102,06-06-2020,06-06-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.4,,,
102,06-06-2020,06-06-2020 00:00,All,,,acores,,,,141,,,,15,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,arsalentejo,,,,266,,,,1,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,arsalgarve,,,,382,,,,15,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,arscentro,,,,3799,,,,244,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,arslvt,,,,12818,,,,395,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,arsnorte,,,,16855,,,,804,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
102,06-06-2020,06-06-2020 00:00,All,,,madeira,,,,90,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,F,,,Portugal,,,,19594,,,,748,,,,,
102,06-06-2020,06-06-2020 00:00,F,0,9,Portugal,,,,371,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,F,10,19,Portugal,,,,652,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,F,20,29,Portugal,,,,2538,,,,1,,,,,
102,06-06-2020,06-06-2020 00:00,F,30,39,Portugal,,,,2894,,,,1,,,,,
102,06-06-2020,06-06-2020 00:00,F,40,49,Portugal,,,,3312,,,,7,,,,,
102,06-06-2020,06-06-2020 00:00,F,50,59,Portugal,,,,3323,,,,15,,,,,
102,06-06-2020,06-06-2020 00:00,F,60,69,Portugal,,,,1963,,,,43,,,,,
102,06-06-2020,06-06-2020 00:00,F,70,79,Portugal,,,,1420,,,,112,,,,,
102,06-06-2020,06-06-2020 00:00,F,80,plus,Portugal,,,,3121,,,,569,,,,,
102,06-06-2020,06-06-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
102,06-06-2020,06-06-2020 00:00,M,,,Portugal,,,,14757,,,,726,,,,,
102,06-06-2020,06-06-2020 00:00,M,0,9,Portugal,,,,401,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,M,10,19,Portugal,,,,539,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,M,20,29,Portugal,,,,2154,,,,1,,,,,
102,06-06-2020,06-06-2020 00:00,M,30,39,Portugal,,,,2415,,,,0,,,,,
102,06-06-2020,06-06-2020 00:00,M,40,49,Portugal,,,,2464,,,,10,,,,,
102,06-06-2020,06-06-2020 00:00,M,50,59,Portugal,,,,2287,,,,31,,,,,
102,06-06-2020,06-06-2020 00:00,M,60,69,Portugal,,,,1710,,,,87,,,,,
102,06-06-2020,06-06-2020 00:00,M,70,79,Portugal,,,,1269,,,,170,,,,,
102,06-06-2020,06-06-2020 00:00,M,80,plus,Portugal,,,,1518,,,,427,,,,,
102,06-06-2020,06-06-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,0,,,,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,,,34693,398,1352,,1479,20995,,338500,,29312
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,confirmados_novos,,342,,,,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,internados_uci,,,58,,,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,n_confirmados,,,,,302455,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,767,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.2,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.11,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.21,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.29,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.15,,,
103,07-06-2020,07-06-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.4,,,
103,07-06-2020,07-06-2020 00:00,All,,,acores,,,,141,,,,15,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,arsalentejo,,,,268,,,,1,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,arsalgarve,,,,389,,,,15,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,arscentro,,,,3823,,,,244,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,arslvt,,,,13073,,,,398,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,arsnorte,,,,16909,,,,806,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
103,07-06-2020,07-06-2020 00:00,All,,,madeira,,,,90,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,F,,,Portugal,,,,19766,,,,749,,,,,
103,07-06-2020,07-06-2020 00:00,F,0,9,Portugal,,,,379,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,F,10,19,Portugal,,,,661,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,F,20,29,Portugal,,,,2568,,,,1,,,,,
103,07-06-2020,07-06-2020 00:00,F,30,39,Portugal,,,,2916,,,,1,,,,,
103,07-06-2020,07-06-2020 00:00,F,40,49,Portugal,,,,3340,,,,7,,,,,
103,07-06-2020,07-06-2020 00:00,F,50,59,Portugal,,,,3343,,,,15,,,,,
103,07-06-2020,07-06-2020 00:00,F,60,69,Portugal,,,,1977,,,,43,,,,,
103,07-06-2020,07-06-2020 00:00,F,70,79,Portugal,,,,1429,,,,112,,,,,
103,07-06-2020,07-06-2020 00:00,F,80,plus,Portugal,,,,3134,,,,570,,,,,
103,07-06-2020,07-06-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,19,,,,,,,,,
103,07-06-2020,07-06-2020 00:00,M,,,Portugal,,,,14927,,,,730,,,,,
103,07-06-2020,07-06-2020 00:00,M,0,9,Portugal,,,,412,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,M,10,19,Portugal,,,,546,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,M,20,29,Portugal,,,,2181,,,,1,,,,,
103,07-06-2020,07-06-2020 00:00,M,30,39,Portugal,,,,2445,,,,0,,,,,
103,07-06-2020,07-06-2020 00:00,M,40,49,Portugal,,,,2497,,,,10,,,,,
103,07-06-2020,07-06-2020 00:00,M,50,59,Portugal,,,,2313,,,,32,,,,,
103,07-06-2020,07-06-2020 00:00,M,60,69,Portugal,,,,1730,,,,87,,,,,
103,07-06-2020,07-06-2020 00:00,M,70,79,Portugal,,,,1272,,,,170,,,,,
103,07-06-2020,07-06-2020 00:00,M,80,plus,Portugal,,,,1517,,,,430,,,,,
103,07-06-2020,07-06-2020 00:00,M,desconhecidos,desconhecidos,Portugal,,,,14,,,,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,,,34885,366,1603,,1485,21156,,339624,,28791
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,cadeias_transmissao,,,,,,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,confirmados_novos,,192,,,,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,internados_uci,,,55,,,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,n_confirmados,,,,,303136,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,,transmissao_importada,,,,,,,,,,767,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,cefaleia,,,,,,,,,0.2,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,dificuldade respiratoria,,,,,,,,,0.11,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,dores musculares,,,,,,,,,0.21,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,febre,,,,,,,,,0.29,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,fraqueza generalizada,,,,,,,,,0.15,,,
104,08-06-2020,08-06-2020 00:00,All,,,Portugal,tosse,,,,,,,,,0.39,,,
104,08-06-2020,08-06-2020 00:00,All,,,acores,,,,142,,,,15,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,arsalentejo,,,,268,,,,1,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,arsalgarve,,,,389,,,,15,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,arscentro,,,,3826,,,,244,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,arslvt,,,,13222,,,,403,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,arsnorte,,,,16948,,,,807,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,estrangeiro,,,,,,,,,,,,,
104,08-06-2020,08-06-2020 00:00,All,,,madeira,,,,90,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,F,,,Portugal,,,,19864,,,,749,,,,,
104,08-06-2020,08-06-2020 00:00,F,0,9,Portugal,,,,386,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,F,10,19,Portugal,,,,666,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,F,20,29,Portugal,,,,2590,,,,1,,,,,
104,08-06-2020,08-06-2020 00:00,F,30,39,Portugal,,,,2925,,,,1,,,,,
104,08-06-2020,08-06-2020 00:00,F,40,49,Portugal,,,,3352,,,,7,,,,,
104,08-06-2020,08-06-2020 00:00,F,50,59,Portugal,,,,3361,,,,15,,,,,
104,08-06-2020,08-06-2020 00:00,F,60,69,Portugal,,,,1989,,,,43,,,,,
104,08-06-2020,08-06-2020 00:00,F,70,79,Portugal,,,,1432,,,,112,,,,,
104,08-06-2020,08-06-2020 00:00,F,80,plus,Portugal,,,,3144,,,,570,,,,,
104,08-06-2020,08-06-2020 00:00,F,desconhecidos,desconhecidos,Portugal,,,,19,,,,,,,,,
104,08-06-2020,08-06-2020 00:00,M,,,Portugal,,,,15021,,,,736,,,,,
104,08-06-2020,08-06-2020 00:00,M,0,9,Portugal,,,,422,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,M,10,19,Portugal,,,,559,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,M,20,29,Portugal,,,,2200,,,,1,,,,,
104,08-06-2020,08-06-2020 00:00,M,30,39,Portugal,,,,2455,,,,0,,,,,
104,08-06-2020,08-06-2020 00:00,M,40,49,Portugal,,,,2508,,,,10,,,,,
104,08-06-2020,08-06-2020 00:00,M,50,59,Portugal,,,,2326,,,,32,,,,,
104,08-06-2020,08-06-2020 00:00,M,60,69,Portugal,,,,1740,,,,88,,,,,
104,08-06-2020,08-06-2020 00:00,M,70,79,Portugal,,,,1276,,,,171,,,,,
104,08-06-2020,08-06-2020 00:00,M,80,plus,Portugal,,,,1521,,,,434,,,,,
